read_id,original_length,post_quality_length,post_adapter_length,final_length,quality_bases_removed,adapter_bases_removed,total_bases_removed,status
SRR13921545.530,100,100,100,100,0,0,0,retained
SRR13921545.531,100,100,100,100,0,0,0,retained
SRR13921545.532,100,100,100,100,0,0,0,retained
SRR13921545.533,100,100,100,100,0,0,0,retained
SRR13921545.534,100,100,100,100,0,0,0,retained
SRR13921545.535,100,100,100,100,0,0,0,retained
SRR13921545.536,100,100,100,100,0,0,0,retained
SRR13921545.537,100,100,100,100,0,0,0,retained
SRR13921545.538,100,100,100,100,0,0,0,retained
SRR13921545.539,100,100,100,100,0,0,0,retained
SRR13921545.540,100,100,100,100,0,0,0,retained
SRR13921545.541,100,100,100,100,0,0,0,retained
SRR13921545.542,100,100,100,100,0,0,0,retained
SRR13921545.543,100,100,100,100,0,0,0,retained
SRR13921545.544,100,100,100,100,0,0,0,retained
SRR13921545.545,100,100,100,100,0,0,0,retained
SRR13921545.546,100,100,100,100,0,0,0,retained
SRR13921545.547,100,100,100,100,0,0,0,retained
SRR13921545.548,100,100,100,100,0,0,0,retained
SRR13921545.549,100,100,100,100,0,0,0,retained
SRR13921545.550,100,100,100,100,0,0,0,retained
SRR13921545.551,100,100,100,100,0,0,0,retained
SRR13921545.552,100,100,100,100,0,0,0,retained
SRR13921545.553,100,100,100,100,0,0,0,retained
SRR13921545.554,100,100,100,100,0,0,0,retained
SRR13921545.555,100,100,100,100,0,0,0,retained
SRR13921545.556,100,100,100,100,0,0,0,retained
SRR13921545.557,100,100,100,100,0,0,0,retained
SRR13921545.558,100,100,100,100,0,0,0,retained
SRR13921545.559,100,100,100,100,0,0,0,retained
SRR13921545.560,100,100,100,100,0,0,0,retained
SRR13921545.561,100,100,100,100,0,0,0,retained
SRR13921545.562,100,100,100,100,0,0,0,retained
SRR13921545.563,100,100,100,100,0,0,0,retained
SRR13921545.564,100,100,100,100,0,0,0,retained
SRR13921545.565,100,100,100,100,0,0,0,retained
SRR13921545.566,100,100,100,100,0,0,0,retained
SRR13921545.567,100,100,100,100,0,0,0,retained
SRR13921545.568,100,100,100,100,0,0,0,retained
SRR13921545.569,100,100,100,100,0,0,0,retained
SRR13921545.570,100,100,100,100,0,0,0,retained
SRR13921545.571,100,100,100,100,0,0,0,retained
SRR13921545.572,100,100,100,100,0,0,0,retained
SRR13921545.573,100,100,100,100,0,0,0,retained
SRR13921545.574,100,100,100,100,0,0,0,retained
SRR13921545.575,100,100,100,100,0,0,0,retained
SRR13921545.576,100,100,100,100,0,0,0,retained
SRR13921545.577,100,100,100,100,0,0,0,retained
SRR13921545.578,100,100,100,100,0,0,0,retained
SRR13921545.579,100,100,100,100,0,0,0,retained
SRR13921545.580,100,100,100,100,0,0,0,retained
SRR13921545.581,100,100,100,100,0,0,0,retained
SRR13921545.582,100,100,100,100,0,0,0,retained
SRR13921545.583,100,100,100,100,0,0,0,retained
SRR13921545.584,100,100,100,100,0,0,0,retained
SRR13921545.585,100,100,100,100,0,0,0,retained
SRR13921545.586,100,100,100,100,0,0,0,retained
SRR13921545.587,100,100,100,100,0,0,0,retained
SRR13921545.588,100,100,100,100,0,0,0,retained
SRR13921545.589,100,100,100,100,0,0,0,retained
SRR13921545.590,100,100,100,100,0,0,0,retained
SRR13921545.591,100,100,100,100,0,0,0,retained
SRR13921545.592,100,99,99,99,1,0,1,retained
SRR13921545.593,100,100,100,100,0,0,0,retained
SRR13921545.594,100,100,100,100,0,0,0,retained
SRR13921545.595,100,100,100,100,0,0,0,retained
SRR13921545.596,100,100,100,100,0,0,0,retained
SRR13921545.597,100,100,100,100,0,0,0,retained
SRR13921545.598,100,100,100,100,0,0,0,retained
SRR13921545.599,100,100,100,100,0,0,0,retained
SRR13921545.600,100,100,100,100,0,0,0,retained
SRR13921545.601,100,100,100,100,0,0,0,retained
SRR13921545.602,100,100,100,100,0,0,0,retained
SRR13921545.603,100,100,100,100,0,0,0,retained
SRR13921545.604,100,100,100,100,0,0,0,retained
SRR13921545.605,100,100,100,100,0,0,0,retained
SRR13921545.606,100,100,100,100,0,0,0,retained
SRR13921545.607,100,100,100,100,0,0,0,retained
SRR13921545.608,100,100,100,100,0,0,0,retained
SRR13921545.609,100,100,100,100,0,0,0,retained
SRR13921545.610,100,100,100,100,0,0,0,retained
SRR13921545.611,100,100,100,100,0,0,0,retained
SRR13921545.612,100,100,100,100,0,0,0,retained
SRR13921545.613,100,100,100,100,0,0,0,retained
SRR13921545.614,100,100,100,100,0,0,0,retained
SRR13921545.615,100,100,100,100,0,0,0,retained
SRR13921545.616,100,100,100,100,0,0,0,retained
SRR13921545.617,100,100,100,100,0,0,0,retained
SRR13921545.618,100,100,100,100,0,0,0,retained
SRR13921545.619,100,100,100,100,0,0,0,retained
SRR13921545.620,100,100,100,100,0,0,0,retained
SRR13921545.621,100,100,100,100,0,0,0,retained
SRR13921545.622,100,100,100,100,0,0,0,retained
SRR13921545.623,100,100,100,100,0,0,0,retained
SRR13921545.624,100,100,100,100,0,0,0,retained
SRR13921545.625,100,100,100,100,0,0,0,retained
SRR13921545.626,100,100,100,100,0,0,0,retained
SRR13921545.627,100,100,100,100,0,0,0,retained
SRR13921545.628,100,100,84,84,0,16,16,retained
SRR13921545.629,100,100,100,100,0,0,0,retained
SRR13921545.630,100,100,100,100,0,0,0,retained
SRR13921545.631,100,100,100,100,0,0,0,retained
SRR13921545.632,100,100,100,100,0,0,0,retained
SRR13921545.633,100,100,100,100,0,0,0,retained
SRR13921545.634,100,100,100,100,0,0,0,retained
SRR13921545.635,100,100,100,100,0,0,0,retained
SRR13921545.636,100,100,100,100,0,0,0,retained
SRR13921545.637,100,100,100,100,0,0,0,retained
SRR13921545.638,100,100,100,100,0,0,0,retained
SRR13921545.639,100,100,100,100,0,0,0,retained
SRR13921545.640,100,100,100,100,0,0,0,retained
SRR13921545.641,100,100,100,100,0,0,0,retained
SRR13921545.642,100,100,100,100,0,0,0,retained
SRR13921545.643,100,100,100,100,0,0,0,retained
SRR13921545.644,100,100,100,100,0,0,0,retained
SRR13921545.645,100,100,100,100,0,0,0,retained
SRR13921545.646,100,100,100,100,0,0,0,retained
SRR13921545.647,100,100,100,100,0,0,0,retained
SRR13921545.648,100,100,100,100,0,0,0,retained
SRR13921545.649,100,100,100,100,0,0,0,retained
SRR13921545.650,100,100,100,100,0,0,0,retained
SRR13921545.651,100,100,100,100,0,0,0,retained
SRR13921545.652,100,100,100,100,0,0,0,retained
SRR13921545.653,100,100,100,100,0,0,0,retained
SRR13921545.654,100,100,100,100,0,0,0,retained
SRR13921545.655,100,100,100,100,0,0,0,retained
SRR13921545.656,100,100,100,100,0,0,0,retained
SRR13921545.657,100,99,99,99,1,0,1,retained
SRR13921545.658,100,100,100,100,0,0,0,retained
SRR13921545.659,100,100,100,100,0,0,0,retained
SRR13921545.660,100,100,100,100,0,0,0,retained
SRR13921545.661,100,100,100,100,0,0,0,retained
SRR13921545.662,100,100,100,100,0,0,0,retained
SRR13921545.663,100,100,100,100,0,0,0,retained
SRR13921545.664,100,100,100,100,0,0,0,retained
SRR13921545.665,100,100,100,100,0,0,0,retained
SRR13921545.666,100,100,100,100,0,0,0,retained
SRR13921545.667,100,100,100,100,0,0,0,retained
SRR13921545.668,100,100,100,100,0,0,0,retained
SRR13921545.669,100,100,100,100,0,0,0,retained
SRR13921545.670,100,100,100,100,0,0,0,retained
SRR13921545.671,100,100,100,100,0,0,0,retained
SRR13921545.672,100,100,100,100,0,0,0,retained
SRR13921545.673,100,100,100,100,0,0,0,retained
SRR13921545.674,100,100,100,100,0,0,0,retained
SRR13921545.675,100,100,100,100,0,0,0,retained
SRR13921545.676,100,100,100,100,0,0,0,retained
SRR13921545.677,100,100,100,100,0,0,0,retained
SRR13921545.678,100,100,100,100,0,0,0,retained
SRR13921545.679,100,100,100,100,0,0,0,retained
SRR13921545.680,100,100,100,100,0,0,0,retained
SRR13921545.681,100,100,100,100,0,0,0,retained
SRR13921545.682,100,100,100,100,0,0,0,retained
SRR13921545.683,100,100,100,100,0,0,0,retained
SRR13921545.684,100,100,100,100,0,0,0,retained
SRR13921545.685,100,100,100,100,0,0,0,retained
SRR13921545.686,100,100,100,100,0,0,0,retained
SRR13921545.687,100,100,100,100,0,0,0,retained
SRR13921545.688,100,100,100,100,0,0,0,retained
SRR13921545.689,100,100,100,100,0,0,0,retained
SRR13921545.690,100,100,100,100,0,0,0,retained
SRR13921545.691,100,100,100,100,0,0,0,retained
SRR13921545.692,100,100,92,92,0,8,8,retained
SRR13921545.693,100,100,100,100,0,0,0,retained
SRR13921545.694,100,100,100,100,0,0,0,retained
SRR13921545.695,100,100,100,100,0,0,0,retained
SRR13921545.696,100,100,100,100,0,0,0,retained
SRR13921545.697,100,100,100,100,0,0,0,retained
SRR13921545.698,100,100,100,100,0,0,0,retained
SRR13921545.699,100,100,100,100,0,0,0,retained
SRR13921545.700,100,100,100,100,0,0,0,retained
SRR13921545.701,100,100,100,100,0,0,0,retained
SRR13921545.702,100,100,100,100,0,0,0,retained
SRR13921545.703,100,100,100,100,0,0,0,retained
SRR13921545.704,100,100,100,100,0,0,0,retained
SRR13921545.705,100,100,100,100,0,0,0,retained
SRR13921545.706,100,100,100,100,0,0,0,retained
SRR13921545.707,100,100,100,100,0,0,0,retained
SRR13921545.708,100,100,100,100,0,0,0,retained
SRR13921545.709,100,100,100,100,0,0,0,retained
SRR13921545.710,100,100,100,100,0,0,0,retained
SRR13921545.711,100,100,100,100,0,0,0,retained
SRR13921545.712,100,100,100,100,0,0,0,retained
SRR13921545.713,100,100,100,100,0,0,0,retained
SRR13921545.714,100,100,100,100,0,0,0,retained
SRR13921545.715,100,100,100,100,0,0,0,retained
SRR13921545.716,100,100,100,100,0,0,0,retained
SRR13921545.717,100,100,100,100,0,0,0,retained
SRR13921545.718,100,100,100,100,0,0,0,retained
SRR13921545.719,100,100,100,100,0,0,0,retained
SRR13921545.720,100,100,100,100,0,0,0,retained
SRR13921545.721,100,100,100,100,0,0,0,retained
SRR13921545.722,100,100,100,100,0,0,0,retained
SRR13921545.723,100,100,100,100,0,0,0,retained
SRR13921545.724,100,100,100,100,0,0,0,retained
SRR13921545.725,100,100,100,100,0,0,0,retained
SRR13921545.726,100,100,100,100,0,0,0,retained
SRR13921545.727,100,100,100,100,0,0,0,retained
SRR13921545.728,100,100,100,100,0,0,0,retained
SRR13921545.729,100,100,100,100,0,0,0,retained
SRR13921545.730,100,100,100,100,0,0,0,retained
SRR13921545.731,100,100,100,100,0,0,0,retained
SRR13921545.732,100,100,100,100,0,0,0,retained
SRR13921545.733,100,100,100,100,0,0,0,retained
SRR13921545.734,100,100,100,100,0,0,0,retained
SRR13921545.735,100,100,100,100,0,0,0,retained
SRR13921545.736,100,100,100,100,0,0,0,retained
SRR13921545.737,100,100,100,100,0,0,0,retained
SRR13921545.738,100,100,100,100,0,0,0,retained
SRR13921545.739,100,100,100,100,0,0,0,retained
SRR13921545.740,100,100,100,100,0,0,0,retained
SRR13921545.741,100,100,100,100,0,0,0,retained
SRR13921545.742,100,100,100,100,0,0,0,retained
SRR13921545.743,100,100,100,100,0,0,0,retained
SRR13921545.744,100,100,100,100,0,0,0,retained
SRR13921545.745,100,100,100,100,0,0,0,retained
SRR13921545.746,100,100,100,100,0,0,0,retained
SRR13921545.747,100,100,100,100,0,0,0,retained
SRR13921545.748,100,100,100,100,0,0,0,retained
SRR13921545.749,100,100,100,100,0,0,0,retained
SRR13921545.750,100,100,100,100,0,0,0,retained
SRR13921545.751,100,100,100,100,0,0,0,retained
SRR13921545.752,100,100,100,100,0,0,0,retained
SRR13921545.753,100,100,100,100,0,0,0,retained
SRR13921545.754,100,100,100,100,0,0,0,retained
SRR13921545.755,100,100,100,100,0,0,0,retained
SRR13921545.756,100,100,100,100,0,0,0,retained
SRR13921545.757,100,100,100,100,0,0,0,retained
SRR13921545.758,100,100,100,100,0,0,0,retained
SRR13921545.759,100,100,100,100,0,0,0,retained
SRR13921545.760,100,100,100,100,0,0,0,retained
SRR13921545.761,100,100,100,100,0,0,0,retained
SRR13921545.762,100,100,100,100,0,0,0,retained
SRR13921545.763,100,100,100,100,0,0,0,retained
SRR13921545.764,100,100,100,100,0,0,0,retained
SRR13921545.765,100,100,100,100,0,0,0,retained
SRR13921545.766,100,100,100,100,0,0,0,retained
SRR13921545.767,100,100,100,100,0,0,0,retained
SRR13921545.768,100,100,100,100,0,0,0,retained
SRR13921545.769,100,100,100,100,0,0,0,retained
SRR13921545.770,100,100,100,100,0,0,0,retained
SRR13921545.771,100,100,100,100,0,0,0,retained
SRR13921545.772,100,100,100,100,0,0,0,retained
SRR13921545.773,100,100,100,100,0,0,0,retained
SRR13921545.774,100,100,100,100,0,0,0,retained
SRR13921545.775,100,100,100,100,0,0,0,retained
SRR13921545.776,100,100,100,100,0,0,0,retained
SRR13921545.777,100,100,100,100,0,0,0,retained
SRR13921545.778,100,100,100,100,0,0,0,retained
SRR13921545.779,100,100,100,100,0,0,0,retained
SRR13921545.780,100,100,100,100,0,0,0,retained
SRR13921545.781,100,100,100,100,0,0,0,retained
SRR13921545.782,100,100,100,100,0,0,0,retained
SRR13921545.783,100,100,100,100,0,0,0,retained
SRR13921545.784,100,100,100,100,0,0,0,retained
SRR13921545.785,100,100,100,100,0,0,0,retained
SRR13921545.786,100,100,100,100,0,0,0,retained
SRR13921545.787,100,100,100,100,0,0,0,retained
SRR13921545.788,100,100,100,100,0,0,0,retained
SRR13921545.789,100,100,100,100,0,0,0,retained
SRR13921545.790,100,100,100,100,0,0,0,retained
SRR13921545.791,100,100,100,100,0,0,0,retained
SRR13921545.792,100,100,100,100,0,0,0,retained
SRR13921545.793,100,100,100,100,0,0,0,retained
SRR13921545.794,100,100,100,100,0,0,0,retained
SRR13921545.795,100,100,100,100,0,0,0,retained
SRR13921545.796,100,100,100,100,0,0,0,retained
SRR13921545.797,100,100,100,100,0,0,0,retained
SRR13921545.798,100,100,100,100,0,0,0,retained
SRR13921545.799,100,100,100,100,0,0,0,retained
SRR13921545.800,100,100,100,100,0,0,0,retained
SRR13921545.801,100,100,100,100,0,0,0,retained
SRR13921545.802,100,100,100,100,0,0,0,retained
SRR13921545.803,100,100,100,100,0,0,0,retained
SRR13921545.804,100,100,100,100,0,0,0,retained
SRR13921545.805,100,100,100,100,0,0,0,retained
SRR13921545.806,100,100,100,100,0,0,0,retained
SRR13921545.807,100,100,100,100,0,0,0,retained
SRR13921545.808,100,100,100,100,0,0,0,retained
SRR13921545.809,100,100,100,100,0,0,0,retained
SRR13921545.810,100,100,100,100,0,0,0,retained
SRR13921545.811,100,100,100,100,0,0,0,retained
SRR13921545.812,100,100,100,100,0,0,0,retained
SRR13921545.813,100,100,100,100,0,0,0,retained
SRR13921545.814,100,100,100,100,0,0,0,retained
SRR13921545.815,100,100,100,100,0,0,0,retained
SRR13921545.816,100,98,98,98,2,0,2,retained
SRR13921545.817,100,100,100,100,0,0,0,retained
SRR13921545.818,100,100,100,100,0,0,0,retained
SRR13921545.819,100,100,100,100,0,0,0,retained
SRR13921545.820,100,100,100,100,0,0,0,retained
SRR13921545.821,100,100,100,100,0,0,0,retained
SRR13921545.822,100,100,100,100,0,0,0,retained
SRR13921545.823,100,100,100,100,0,0,0,retained
SRR13921545.824,100,97,97,97,3,0,3,retained
SRR13921545.825,100,100,100,100,0,0,0,retained
SRR13921545.826,100,100,100,100,0,0,0,retained
SRR13921545.827,100,100,100,100,0,0,0,retained
SRR13921545.828,100,100,100,100,0,0,0,retained
SRR13921545.829,100,100,100,100,0,0,0,retained
SRR13921545.830,100,100,100,100,0,0,0,retained
SRR13921545.831,100,100,100,100,0,0,0,retained
SRR13921545.832,100,100,100,100,0,0,0,retained
SRR13921545.833,100,100,100,100,0,0,0,retained
SRR13921545.834,100,100,100,100,0,0,0,retained
SRR13921545.835,100,100,100,100,0,0,0,retained
SRR13921545.836,100,100,100,100,0,0,0,retained
SRR13921545.837,100,100,100,100,0,0,0,retained
SRR13921545.838,100,100,100,100,0,0,0,retained
SRR13921545.839,100,100,100,100,0,0,0,retained
SRR13921545.840,100,100,100,100,0,0,0,retained
SRR13921545.841,100,100,100,100,0,0,0,retained
SRR13921545.842,100,100,100,100,0,0,0,retained
SRR13921545.843,100,100,100,100,0,0,0,retained
SRR13921545.844,100,100,100,100,0,0,0,retained
SRR13921545.845,100,100,100,100,0,0,0,retained
SRR13921545.846,100,100,100,100,0,0,0,retained
SRR13921545.847,100,100,100,100,0,0,0,retained
SRR13921545.848,100,100,100,100,0,0,0,retained
SRR13921545.849,100,100,100,100,0,0,0,retained
SRR13921545.850,100,100,100,100,0,0,0,retained
SRR13921545.851,100,100,100,100,0,0,0,retained
SRR13921545.852,100,100,100,100,0,0,0,retained
SRR13921545.853,100,100,100,100,0,0,0,retained
SRR13921545.854,100,100,100,100,0,0,0,retained
SRR13921545.855,100,100,100,100,0,0,0,retained
SRR13921545.856,100,100,100,100,0,0,0,retained
SRR13921545.857,100,100,100,100,0,0,0,retained
SRR13921545.858,100,100,100,100,0,0,0,retained
SRR13921545.859,100,100,100,100,0,0,0,retained
SRR13921545.860,100,100,100,100,0,0,0,retained
SRR13921545.861,100,100,100,100,0,0,0,retained
SRR13921545.862,100,100,100,100,0,0,0,retained
SRR13921545.863,100,100,100,100,0,0,0,retained
SRR13921545.864,100,100,100,100,0,0,0,retained
SRR13921545.865,100,100,100,100,0,0,0,retained
SRR13921545.866,100,100,100,100,0,0,0,retained
SRR13921545.867,100,100,100,100,0,0,0,retained
SRR13921545.868,100,100,100,100,0,0,0,retained
SRR13921545.869,100,100,100,100,0,0,0,retained
SRR13921545.870,100,100,100,100,0,0,0,retained
SRR13921545.871,100,100,100,100,0,0,0,retained
SRR13921545.872,100,100,100,100,0,0,0,retained
SRR13921545.873,100,100,100,100,0,0,0,retained
SRR13921545.874,100,100,100,100,0,0,0,retained
SRR13921545.875,100,100,100,100,0,0,0,retained
SRR13921545.876,100,100,100,100,0,0,0,retained
SRR13921545.877,100,100,100,100,0,0,0,retained
SRR13921545.878,100,100,100,100,0,0,0,retained
SRR13921545.879,100,100,100,100,0,0,0,retained
SRR13921545.880,100,100,100,100,0,0,0,retained
SRR13921545.881,100,100,100,100,0,0,0,retained
SRR13921545.882,100,100,100,100,0,0,0,retained
SRR13921545.883,100,100,100,100,0,0,0,retained
SRR13921545.884,100,100,100,100,0,0,0,retained
SRR13921545.885,100,100,100,100,0,0,0,retained
SRR13921545.886,100,100,100,100,0,0,0,retained
SRR13921545.887,100,100,100,100,0,0,0,retained
SRR13921545.888,100,100,100,100,0,0,0,retained
SRR13921545.889,100,100,100,100,0,0,0,retained
SRR13921545.890,100,100,100,100,0,0,0,retained
SRR13921545.891,100,100,100,100,0,0,0,retained
SRR13921545.892,100,100,100,100,0,0,0,retained
SRR13921545.893,100,100,100,100,0,0,0,retained
SRR13921545.894,100,100,100,100,0,0,0,retained
SRR13921545.895,100,100,100,100,0,0,0,retained
SRR13921545.896,100,100,100,100,0,0,0,retained
SRR13921545.897,100,100,100,100,0,0,0,retained
SRR13921545.898,100,100,100,100,0,0,0,retained
SRR13921545.899,100,100,100,100,0,0,0,retained
SRR13921545.900,100,100,100,100,0,0,0,retained
SRR13921545.901,100,100,100,100,0,0,0,retained
SRR13921545.902,100,100,100,100,0,0,0,retained
SRR13921545.903,100,99,99,99,1,0,1,retained
SRR13921545.904,100,100,100,100,0,0,0,retained
SRR13921545.905,100,100,100,100,0,0,0,retained
SRR13921545.906,100,100,100,100,0,0,0,retained
SRR13921545.907,100,100,100,100,0,0,0,retained
SRR13921545.908,100,100,100,100,0,0,0,retained
SRR13921545.909,100,100,100,100,0,0,0,retained
SRR13921545.910,100,100,100,100,0,0,0,retained
SRR13921545.911,100,100,100,100,0,0,0,retained
SRR13921545.912,100,100,100,100,0,0,0,retained
SRR13921545.913,100,100,100,100,0,0,0,retained
SRR13921545.914,100,100,100,100,0,0,0,retained
SRR13921545.915,100,100,100,100,0,0,0,retained
SRR13921545.916,100,100,100,100,0,0,0,retained
SRR13921545.917,100,100,100,100,0,0,0,retained
SRR13921545.918,100,100,100,100,0,0,0,retained
SRR13921545.919,100,100,100,100,0,0,0,retained
SRR13921545.920,100,100,100,100,0,0,0,retained
SRR13921545.921,100,100,100,100,0,0,0,retained
SRR13921545.922,100,100,100,100,0,0,0,retained
SRR13921545.923,100,100,100,100,0,0,0,retained
SRR13921545.924,100,100,100,100,0,0,0,retained
SRR13921545.925,100,100,100,100,0,0,0,retained
SRR13921545.926,100,100,100,100,0,0,0,retained
SRR13921545.927,100,100,100,100,0,0,0,retained
SRR13921545.928,100,100,100,100,0,0,0,retained
SRR13921545.929,100,100,100,100,0,0,0,retained
SRR13921545.930,100,100,100,100,0,0,0,retained
SRR13921545.931,100,100,100,100,0,0,0,retained
SRR13921545.932,100,100,100,100,0,0,0,retained
SRR13921545.933,100,100,100,100,0,0,0,retained
SRR13921545.934,100,99,99,99,1,0,1,retained
SRR13921545.935,100,100,100,100,0,0,0,retained
SRR13921545.936,100,100,100,100,0,0,0,retained
SRR13921545.937,100,100,100,100,0,0,0,retained
SRR13921545.938,100,100,100,100,0,0,0,retained
SRR13921545.939,100,100,100,100,0,0,0,retained
SRR13921545.940,100,100,100,100,0,0,0,retained
SRR13921545.941,100,100,100,100,0,0,0,retained
SRR13921545.942,100,100,100,100,0,0,0,retained
SRR13921545.943,100,100,100,100,0,0,0,retained
SRR13921545.944,100,100,100,100,0,0,0,retained
SRR13921545.945,100,100,100,100,0,0,0,retained
SRR13921545.946,100,100,100,100,0,0,0,retained
SRR13921545.947,100,100,100,100,0,0,0,retained
SRR13921545.948,100,100,100,100,0,0,0,retained
SRR13921545.949,100,100,100,100,0,0,0,retained
SRR13921545.950,100,100,100,100,0,0,0,retained
SRR13921545.951,100,100,100,100,0,0,0,retained
SRR13921545.952,100,100,100,100,0,0,0,retained
SRR13921545.953,100,100,100,100,0,0,0,retained
SRR13921545.954,100,100,100,100,0,0,0,retained
SRR13921545.955,100,100,100,100,0,0,0,retained
SRR13921545.956,100,100,100,100,0,0,0,retained
SRR13921545.957,100,100,100,100,0,0,0,retained
